,companyId,companyName,description,companyType,employeesCount,timestamp,ICP-conform
1436,11759300,Randers Tegl Sverige,"Randers Tegl är ett familjeföretag som grundades 1911 med huvudkontor i Danmark och i Bara utanför Malmö. Alla våra produkter är tillverkade i våra fabriker i Danmark och Tyskland. Vi uppskattar bra hantverk och vi är stolta över att kunna skapa nya innovativa projekt med tegelstenar. Vi har en kontinuerlig produktutveckling som bygger på lång erfarenhet och passion för byggmaterial som tillverkats av lera. Vi producerar årligen cirka 130.000.000 tegelstenar.

Randers Tegl Group är den största tegelleverantören i Nordeuropa och levererar över hela världen.

Koncernens samlade aktiviteter gör Randers Tegl-Gruppen till en av Nordeuropas ledande tegelproducenter – med störst kapacitet och sortiment. Bara Prefab med sin moderna balkfabrik är ledande inom tillverkning av förspända avlastningsbalkar i Sverige.

Vi brinner för det goda hantverket och våra moderna produkter är resultatet av många generationers erfarenheter inom tegel.
Vi är stolta över att kunna erbjuda marknadens bredaste sortiment med produkter i tegel från tegelverk i Tyskland och Danmark och tegelbalkar från både Sverige och Danmark
Vår konstanta produktutveckling utgår ifrån över 100 års erfarenhet, yrkesstolthet och nyfikenhet på att skapa nya innovativa tegelprojekt.Koncernens samlade aktiviteter gör Randers Tegl-Gruppen till en av Nordeuropas ledande tegelproducenter – med störst kapacitet och sortiment. Bara Prefab med sin moderna balkfabrik är ledande inom tillverkning av förspända avlastningsbalkar i Sverige.

Vi brinner för det goda hantverket och våra moderna produkter är resultatet av många generationers erfarenheter inom tegel.
Vi är stolta över att kunna erbjuda marknadens bredaste sortiment med produkter i tegel från tegelverk i Tyskland och Danmark och tegelbalkar från både Sverige och Danmark
Vår konstanta produktutveckling utgår ifrån över 100 års erfarenhet, yrkesstolthet och nyfikenhet på att skapa nya innovativa tegelprojekt.

",Building Materials,201-500 employees,2022-03-18T09:42:12.967Z,False
1437,2463198,Maxi ICA Stormarknad Kungälv,"Maxi ICA Stormarknad Kungälv är en av Sveriges största matbutiker med mer än 60 000 besökare varje vecka. Butikens vision är att erbjuda Kungälvs bästa pris och sortiment med ett kundbemötande i världsklass. 

Vi letar ständigt efter nya talanger som vill göra karriär och utvecklas inom ICA. Vill du jobba inom dagligvaruhandeln och drömmer om att bli ICA-handlare, butikschef eller driftchef i framtiden? På Maxi ICA Stormarknad Kungälv ger vi dig rätt förutsättningar för att lyckas!

Hör gärna av dig!",Retail,51-200 employees,2022-03-18T09:42:12.967Z,True
1438,27020912,ABLE,,"Health, Wellness and Fitness",11-50 employees,2022-03-18T09:42:12.967Z,False
1439,33479108,SIBAB INTERIOR AB,Tillverkning av specialinredning,Furniture,11-50 employees,2022-03-18T09:42:12.968Z,False
1440,28540604,C24 BYGG,"C24 BYGG - Ska vara det självklara valet för byggproffs & den medvetne konsumenten på de regioner vi är verksamma på. 

Med kunskap, kvalitet & genuin entreprenörsanda ska vi leda utvecklingen till ett hållbart byggande!",Building Materials,51-200 employees,2022-03-18T09:42:12.968Z,False
1441,1763736,Stockholms Analytiska Lab AB,"SALAB has over 40 years of experience in development and contract manufacturing of customized cosmetic products.

We are located in Stockholm and in our facility you can find all you need to assist you with everything from product development to production, regulatory issues, packaging and delivery.

This, together with our company policy not to outsource any production, gives us considerable advantages such as…

○ rigorous quality control processes throughout the whole value chain from product development to production and delivery
○ cost efficiencies
○ very competitive lead times
○ great sense of community

We offer comprehensive product development services, including complete suites of products, to produce exclusively for our customers’ brands.

We are a growing consumer cosmetics manufacturer with over 10 % compounded annual growth rate. So far, we’ve filled millions of containers and products, of every type and size.",Cosmetics,11-50 employees,2022-03-18T09:42:12.968Z,False
1442,15218212,MATE.BIKE International,"Mate.bike is a Copenhagen-based startup founded in 2016 by the siblings Christian Adel Michael and Julie Kronstrøm Carton who want to engage today’s challenges of dense traffic congestion, climate change and health issues in general by creating unique, fun and affordable electric bicycles.",Consumer Goods,11-50 employees,2022-03-18T09:48:53.579Z,True
1443,10092310,Rains,"Rains is an outerwear lifestyle brand. Its collections blend a conceptual-meets-functional design approach, a strong urban inspiration, and a signature fabric identity. A coated waterproof fabric palette inspired by Rains’ first design – a contemporary reinterpretation of the classic rubber raincoat. Rains brings its neo-Scandinavian aesthetic, unisex collections, and consistently surprising curation to consumers across four continents.",Textiles,51-200 employees,2022-03-18T09:48:53.579Z,True
1444,2225380,Copenhagen Fashion Week,"Copenhagen Fashion Week is Scandinavia’s only fashion week taking place biannually in January/February and August. Each season, Copenhagen Fashion Week welcomes esteemed press, buyers and influencers to four days of shows, presentations and events as well as the two trade shows CIFF and Revolver. 

Sustainability is the core focus area for Copenhagen Fashion Week. Copenhagen Fashion Week strives towards making substantial changes to the way the event is executed, and works to inspire and encourage the industry to take steps towards becoming more sustainable. Read more about our focus on sustainability here.",Apparel & Fashion,1-10 employees,2022-03-18T09:48:53.579Z,False
1445,97297,Økologisk Landsforening,"Økologisk Landsforening er et i dansk sammenhæng enestående fællesskab for landmænd, virksomheder og forbrugere. Vi er samlet om at styrke og udvikle den økologiske produktion af fødevarer i overensstemmelse med foreningens værdigrundlag.

For os er økologi ikke blot et koncept, som landmændene og virksomhederne skal leve op til, fordi efterspørgslen er der. Det er derimod et spørgsmål om holdning til, hvordan produktionen bør foregå.
 
Foreningen mener, at økologisk landbrug og fødevareproduktion giver et renere miljø, bedre dyrevelfærd i landbruget og sundere fødevarer. Derfor skal vilkårene for de økologiske landmænd og forbrugere være bedre.
Økologisk Landsforening arbejder bl.a. for at styrke forskning i økologisk jordbrug, udvikling af nye fødevarer og forbrugernes adgang til økologiske fødevarer i butikkerne.",Food Production,11-50 employees,2022-03-18T09:48:53.579Z,False
1446,10950975,Simple Feast,"Simple Feast is an organic, plant-based food company that delivers weekly boxes of ready-to-eat meals, straight to your doorstep. We started in Denmark and are now taking the Danish culinary experience global. 

At Simple Feast we are a group of mission-driven entrepreneurs that want to use our skillset to advance a movement around the world. As a group of chefs, nutritionists, and organisers we understand that real change towards sustainability will only happen when the new alternative is far better than the old. As entrepreneurs we are too impatient to wait for others to do it for us.

Link to Simple Feast: https://www.simplefeast.com
Download our app here: https://simplefeast.com/en/apps",Food & Beverages,51-200 employees,2022-03-18T09:48:53.579Z,False
1447,10954396,Lenus,"We are on a journey to make the world a happier and healthier place!

We empower the world’s most prominent fitness professionals by providing them with the platform and industry expertise to achieve limitless scalability, via a streamlined and sustainable online business.

As one of the fastest growing scale-ups in Europe, we not only have a great product, but also an incredible team of over 350 people, located across several markets that are waiting to be further developed. 

At Lenus, you're part of a unique growth journey. Every day is different. Every week we hit a new milestone. Every month many new talented faces join our team.

We are shaping the future of fitness and health and the future of our team. And even better - We are only at the beginning and set ambitious goals: Our aim is to establish ourselves as the leading online coaching platform in Europe and the US while building our awesome, skilled and happy Lenus family.

Sounds exciting? Your future career awaits at lenuscareers.com","Health, Wellness and Fitness",201-500 employees,2022-03-18T09:48:53.579Z,False
1448,5356145,GOODIEBOX,"GOODIEBOX er en online virksomhed, hvis mission er at skabe relationer mellem skønheds- og kosmetikbrands og forbrugerne. Vi giver både store internationale brands og mindre nichebrands muligheden for at markedsføre deres produkter direkte til en specifik målgruppe, som er interesseret i deres produkter. Hver måned sender vi tusindvis af medlemmer en sampling af produkter i en GOODIEBOX, hvorefter medlemmerne tester, bedømmer og ofte genkøber de udvalgte produkter.",Cosmetics,51-200 employees,2022-03-18T09:48:53.579Z,True
1449,79468,Baum und Pferdgarten,"Baum und Pferdgarten was founded in 1999 by Rikke Baumgarten and Helle Hestehave from a dream to create fashion with an element of irony and a signature that is poised somewhere between harmony and quirkiness. Rikke Baumgarten and Helle Hestehave are well-known for their uncompromising approach to design, quality and their focus on details.

The creative manifest of Baum und Pferdgarten is to differ from the masses both in design and in process. The designer duo is known for not compromising on quality or esthetics â€“ the high quality is reflected in both the fabrics as well as in the attention to detail and craftsmanship in the manufacturing. The collections from Baum und Pferdgarten give women an opportunity to express themselves individually by offering a combination of a classic styles and avant-garde pieces which can be mixed accordingly to the individual taste or occasion. Rikke Baumgarten and Helle Hestehave like to approach their designs with a touch of irony and humor â€“ and hence their signature is somewhere in between harmony and quirky playfulness. Through the years Baum und Pferdgarten have received numerous awards and been exhibited in various cities as a sign of recognition for their innovative design.

Currently Baum und Pferdgarten is available in more than 25 countries worldwide and leading boutiques and department stores offer the collections to women in metropolitans as Copenhagen, London, Paris, New York, Hong Kong, and Tokyo.",Apparel & Fashion,11-50 employees,2022-03-18T09:48:53.579Z,True
1450,5060701,PanzerGlass,"PanzerGlass delivers world-class screen protectors to businesses and consumers on a global scale. With a large product portfolio – covering screen protection for smartphones, tablets, and smart watches – we can help you protect practically all your mobile devices.

We are constantly investing in innovation and development while listening to the needs and wants of our customers and consumers – to be able to secure progress and maintain our position as one of the world’s leading providers of high-quality screen protection.

We have been in the market since 2013 and are constantly developing both our products but also our organisation. We are active in more than 70 different markets and we have offices in 14 different countries. 

We work hard and we have fun while doing it. And then we have that one thing that cannot be copied - our culture! 

Take a peek behind the sceen of our company by following us. We regularly post our latest vacancies, updates regarding new products, people portraits, and more. 
 ",Consumer Electronics,51-200 employees,2022-03-18T09:48:53.579Z,True
